name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Patriot Gamer 2 4 GB,,"[3, 1333]","[1, 4]",,Black / Blue,13.503,9.0
Patriot Gamer 2 4 GB,,"[3, 1600]","[1, 4]",,Black / Blue,11.25,9.0
Patriot Viper Xtreme 4 GB,,"[3, 1600]","[1, 4]",,Black / Silver,10.0,8.0
Crucial Ballistix Sport 4 GB,,"[3, 1600]","[2, 2]",,Black / Silver,12.5,10.0
Corsair Vengeance 4 GB,,"[3, 2000]","[2, 2]",,Black / Silver,9.0,9.0
Corsair Vengeance 6 GB,,"[3, 2000]","[3, 2]",,Black / Silver,10.0,10.0
Crucial Ballistix Sport 6 GB,,"[3, 1600]","[3, 2]",,Black / Silver,12.5,10.0
GeIL Value PLUS 4 GB,,"[3, 1600]","[2, 2]",,Black / Silver,10.0,8.0
G.Skill Sniper 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,8.75,7.0
Corsair Vengeance 12 GB,,"[3, 2000]","[3, 4]",,Black / Silver,9.0,9.0
Corsair Vengeance 4 GB,,"[3, 1600]","[2, 2]",,Black / Blue,11.25,9.0
Crucial Ballistix Sport 4 GB,,"[3, 1600]","[1, 4]",,Black / Silver,12.5,10.0
Crucial Ballistix Sport 3 GB,,"[3, 1333]","[3, 1]",,Black / Silver,13.503,9.0
Crucial Ballistix Sport 4 GB,,"[3, 1333]","[1, 4]",,Black / Silver,13.503,9.0
Crucial Ballistix Sport 2 GB,,"[3, 1600]","[2, 1]",,Black / Silver,12.5,10.0
Crucial Ballistix Sport 3 GB,,"[3, 1600]","[3, 1]",,Black / Silver,12.5,10.0
Mushkin Blackline 12 GB,,"[3, 1600]","[3, 4]",,Black,11.25,9.0
Mushkin Redline 8 GB,,"[3, 2133]","[2, 4]",,Red,8.439,9.0
Mushkin Redline 8 GB,,"[3, 1600]","[2, 4]",,Red,8.75,7.0
Mushkin Redline 12 GB,,"[3, 1600]","[3, 4]",,Red,8.75,7.0
Mushkin Ridgeback 8 GB,,"[3, 1600]","[2, 4]",,Black,10.0,8.0
Mushkin Ridgeback 12 GB,,"[3, 1600]","[3, 4]",,Black,10.0,8.0
Mushkin Redline 8 GB,,"[3, 2133]","[2, 4]",,Red,8.439,9.0
Crucial Ballistix Sport 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,12.5,10.0
Crucial Ballistix Sport 12 GB,,"[3, 1333]","[3, 4]",,Black / Silver,13.503,9.0
Mushkin Blackline 4 GB,,"[3, 1600]","[1, 4]",,Black,11.25,9.0
Mushkin Blackline 8 GB,,"[3, 2000]","[2, 4]",,Black,9.0,9.0
Mushkin Blackline 4 GB,,"[3, 1600]","[2, 2]",,Black / Silver,11.25,9.0
Mushkin Blackline 8 GB,,"[3, 1600]","[2, 4]",,Black,11.25,9.0
Kingston KHX1600C9D3P1K2/4G 4 GB,,"[3, 1600]","[2, 2]",,Gray / Silver,11.25,9.0
G.Skill Sniper Gaming 12 GB,,"[3, 1600]","[3, 4]",,Black / Red,11.25,9.0
Crucial Ballistix Sport 2 GB,,"[3, 1333]","[2, 1]",,Black / Silver,13.503,9.0
Crucial CT3KIT51264BA1339 12 GB,,"[3, 1333]","[3, 4]",,Green,13.503,9.0
Crucial Ballistix 6 GB,,"[3, 1600]","[3, 2]",,Black / Orange,10.0,8.0
Wintec One 4 GB,,"[3, 1600]","[2, 2]",,Black / Silver,11.25,9.0
Wintec One 6 GB,,"[3, 1600]","[3, 2]",,Black / Silver,11.25,9.0
Mushkin Redline 12 GB,,"[3, 1600]","[3, 4]",,Red,8.75,7.0
Mushkin Blackline 12 GB,,"[3, 1600]","[3, 4]",,Black,10.0,8.0
Mushkin Blackline 8 GB,,"[3, 1600]","[2, 4]",,Black,10.0,8.0
Mushkin Blackline 8 GB,,"[3, 1866]","[2, 4]",,Black / Silver,9.646,9.0
ADATA Supreme 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
ADATA AD2S800B2G5-R 2 GB,1645.0,"[2, 800]","[1, 2]",8.225,Green,12.5,5.0
ADATA AD3S1066B2G7-R 2 GB,,"[3, 1066]","[1, 2]",,Green,13.133,7.0
ADATA AD3S1333B2G9-R 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
Corsair CMSO4GX3M1A1333C9 4 GB,2499.0,"[3, 1333]","[1, 4]",6.247,Green,13.503,9.0
Corsair CMSO2GX3M1A1333C9 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
Corsair VS1GSDS533D2 1 GB,3472.0,"[2, 533]","[1, 1]",34.72,Green,15.009,4.0
Corsair CMSO4GX3M2A1333C9 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
Crucial CT2KIT12864AC667 2 GB,,"[2, 667]","[2, 1]",,Green,14.993,5.0
Crucial CT25664BC1339 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
Crucial CT51264BC1339 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Crucial CT2KIT51264AC800 8 GB,,"[2, 800]","[2, 4]",,Green,15.0,6.0
Crucial CT2KIT51264BC1067 8 GB,,"[3, 1066]","[2, 4]",,Green,13.133,7.0
Crucial CT12864BC1067 1 GB,,"[3, 1066]","[1, 1]",,Green,13.133,7.0
Crucial CT2KIT12864BC1067 2 GB,,"[3, 1066]","[2, 1]",,Green,13.133,7.0
Crucial CT12864AC53E 1 GB,,"[2, 533]","[1, 1]",,Green,15.009,4.0
Crucial CT2KIT25664BC1339 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
Crucial CT2KIT6464AC667 1 GB,,"[2, 667]","[2, 512]",,Green,14.993,5.0
Crucial CT2KIT12864AC53E 2 GB,,"[2, 533]","[2, 1]",,Green,15.009,4.0
Crucial CT25664AC53E 2 GB,,"[2, 533]","[1, 2]",,Green,15.009,4.0
Crucial CT12864AC667 1 GB,,"[2, 667]","[1, 1]",,Green,14.993,5.0
Crucial CT51264BC1067 4 GB,1995.0,"[3, 1066]","[1, 4]",4.987,Green,13.133,7.0
Crucial CT25664AC800 2 GB,1368.0,"[2, 800]","[1, 2]",6.84,Green,15.0,6.0
Crucial CT2KIT51264BC1339 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
G.Skill F2-6400CL5S-2GBSK 2 GB,,"[2, 800]","[1, 2]",,Black / Silver,12.5,5.0
G.Skill F2-6400CL6S-4GBSQ 4 GB,,"[2, 800]","[1, 4]",,Green,15.0,6.0
G.Skill F3-10600CL9D-8GBSQ 8 GB,9999.0,"[3, 1333]","[2, 4]",12.499,Green,13.503,9.0
G.Skill F2-6400CL6D-8GBSQ 8 GB,,"[2, 800]","[2, 4]",,Green,15.0,6.0
G.Skill F2-5300CL5S-2GBSK 2 GB,,"[2, 667]","[1, 2]",,Black / Silver,14.993,5.0
G.Skill F2-4200PHU1-1GBSA 1 GB,,"[2, 533]","[1, 1]",,Green,15.009,4.0
G.Skill F2-5300CL4S-2GBSQ 2 GB,,"[2, 667]","[1, 2]",,Green,11.994,4.0
G.Skill F2-5300CL4D-4GBSQ 4 GB,,"[2, 667]","[2, 2]",,Green,11.994,4.0
G.Skill F2-4200CL4S-2GBSK 2 GB,,"[2, 533]","[1, 2]",,Black / Silver,15.009,4.0
G.Skill F2-4200CL4S-2GBSQ 2 GB,,"[2, 533]","[1, 2]",,Green,15.009,4.0
G.Skill F3-8500CL7D-4GBSQ 4 GB,,"[3, 1066]","[2, 2]",,Green,13.133,7.0
G.Skill F2-5300PHU2-2GBSA 2 GB,,"[2, 667]","[2, 1]",,Green,14.993,5.0
G.Skill F2-4200PHU2-2GBSA 2 GB,,"[2, 533]","[2, 1]",,Green,15.009,4.0
G.Skill F2-6400CL5D-2GBSA 2 GB,,"[2, 800]","[2, 1]",,Green,12.5,5.0
G.Skill F2-5300CL5S-4GBSQ 4 GB,,"[2, 667]","[1, 4]",,Green,14.993,5.0
G.Skill F2-6400CL5S-1GBSA 1 GB,,"[2, 800]","[1, 1]",,Green,12.5,5.0
G.Skill F2-5300CL5D-4GBSA 4 GB,,"[2, 667]","[2, 2]",,Green,14.993,5.0
G.Skill F2-5300CL4S-1GBSA 1 GB,,"[2, 667]","[1, 1]",,Green,11.994,4.0
G.Skill F2-5300PHU1-1GBSA 1 GB,,"[2, 667]","[1, 1]",,Green,14.993,5.0
G.Skill F3-10666CL9S-4GBSQ 4 GB,1272.0,"[3, 1333]","[1, 4]",3.18,Green,13.503,9.0
G.Skill F3-8500CL7S-4GBSQ 4 GB,,"[3, 1066]","[1, 4]",,Green,13.133,7.0
G.Skill F3-10600CL9S-2GBSQ 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
G.Skill F2-6400CL5D-4GBSQ 4 GB,,"[2, 800]","[2, 2]",,Green,12.5,5.0
G.Skill F3-8500CL7S-2GBSQ 2 GB,,"[3, 1066]","[1, 2]",,Green,13.133,7.0
G.Skill F2-6400CL5S-2GBSQ 2 GB,2523.0,"[2, 800]","[1, 2]",12.615,Green,12.5,5.0
G.Skill F3-10666CL9S-2GBSQ 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
G.Skill F3-10666CL9D-4GBSQ 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
G.Skill F2-5300CL4D-2GBSA 2 GB,,"[2, 667]","[2, 1]",,Green,11.994,4.0
G.Skill F3-10600CL9S-4GBSQ 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
G.Skill F3-10600CL9D-4GBSQ 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
G.Skill F2-5300CL5D-8GBSQ 8 GB,,"[2, 667]","[2, 4]",,Green,14.993,5.0
GeIL GS34GB1066C7SC 4 GB,,"[3, 1066]","[1, 4]",,Green,13.133,7.0
GeIL GX2S5300-2GB 2 GB,,"[2, 667]","[1, 2]",,Green,14.993,5.0
GeIL GX2S6400-2GB 2 GB,,"[2, 800]","[1, 2]",,Green,12.5,5.0
Kingston KHX1600C9S3K2/4GX 4 GB,4099.0,"[3, 1600]","[2, 2]",10.248,Blue / Silver,11.25,9.0
Kingston KVR533D2S4K2/2G 2 GB,,"[2, 533]","[2, 1]",,Green,15.009,4.0
Kingston ValueRAM 2 GB,,"[3, 1066]","[1, 2]",,Green,13.133,7.0
Kingston KVR1333D3S9/4G 4 GB,2697.0,"[3, 1333]","[1, 4]",6.742,Green,13.503,9.0
Kingston KVR667D2SO/2GR 2 GB,2250.0,"[2, 667]","[1, 2]",11.25,Green,14.993,5.0
Kingston KVR800D2SO/2GR 2 GB,,"[2, 800]","[1, 2]",,Green,15.0,6.0
Kingston KVR800D2S5/2G 2 GB,1898.0,"[2, 800]","[1, 2]",9.49,Green,12.5,5.0
Kingston KVR1066D3S7/4G 4 GB,4637.0,"[3, 1066]","[1, 4]",11.592,Green,13.133,7.0
Kingston KVR1066D3SOK2/8GR 8 GB,,"[3, 1066]","[2, 4]",,Green,13.133,7.0
Kingston KHX1600C9S3K2/8GX 8 GB,,"[3, 1600]","[2, 4]",,Blue / Silver,11.25,9.0
Kingston KHX1600C9S3P1K2/4G 4 GB,,"[3, 1600]","[2, 2]",,Gray / Silver,11.25,9.0
Kingston KHX1600C9S3P1K2/8G 8 GB,,"[3, 1600]","[2, 4]",,Gray / Silver,11.25,9.0
Kingston KHX1866C11S3P1K2/4G 4 GB,,"[3, 1866]","[2, 2]",,Gray / Silver,11.79,11.0
Kingston KHX1866C11S3P1K2/8G 8 GB,,"[3, 1866]","[2, 4]",,Gray / Silver,11.79,11.0
Kingston ValueRAM 2 GB,,"[3, 1066]","[1, 2]",,Green,13.133,7.0
Kingston ValueRAM 4 GB,,"[3, 1066]","[2, 2]",,Green,13.133,7.0
Kingston KVR1333D3SOK2/8GR 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
Kingston KVR800D2SO/1GR 1 GB,,"[2, 800]","[1, 1]",,Green,12.5,5.0
Kingston ValueRAM 2 GB,4099.0,"[3, 1333]","[1, 2]",20.495,Green,13.503,9.0
Kingston KVR800D2S6K2/2G 2 GB,2600.0,"[2, 800]","[2, 1]",13.0,Green,15.0,6.0
Kingston KVR667D2SO/1GR 1 GB,,"[2, 667]","[1, 1]",,Green,14.993,5.0
Kingston KVR800D2S5/1G 1 GB,,"[2, 800]","[1, 1]",,Green,12.5,5.0
Kingston KVR800D2S6K2/4G 4 GB,,"[2, 800]","[2, 2]",,Green,15.0,6.0
Kingston KHX6400S2LLK2/4G 4 GB,,"[2, 800]","[2, 2]",,Blue / White,12.5,5.0
Kingston ValueRAM 4 GB,,"[2, 667]","[2, 2]",,Green,14.993,5.0
Kingston KHX1333C7S3K2/4G 4 GB,,"[3, 1333]","[2, 2]",,Blue / Silver,10.503,7.0
Kingston ValueRAM 4 GB,,"[2, 667]","[2, 2]",,Green,14.993,5.0
Kingston KVR1333D3SO/2GR 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
Kingston KVR533D2K2SO/2GR 2 GB,,"[2, 533]","[2, 1]",,Green,15.009,4.0
Kingston KVR800D2S5K2/4G 4 GB,,"[2, 800]","[2, 2]",,Green,12.5,5.0
Kingston KVR533D2S4/2G 2 GB,,"[2, 533]","[1, 2]",,Green,15.009,4.0
Kingston KHX5300S2LLK2/4G 4 GB,,"[2, 667]","[2, 2]",,Blue / White,11.994,4.0
Patriot Signature 8 GB,,"[2, 800]","[2, 4]",,Green,15.0,6.0
Mushkin Essentials 4 GB,1464.0,"[3, 1066]","[1, 4]",3.66,Green,13.133,7.0
Patriot Signature 2 GB,2899.0,"[3, 1333]","[1, 2]",14.495,Green,13.503,9.0
Patriot PSD34G1066SK 4 GB,4995.0,"[3, 1066]","[2, 2]",12.488,Green,13.133,7.0
Patriot Signature 8 GB,5052.0,"[3, 1600]","[2, 4]",6.315,Green,13.75,11.0
Patriot Signature 4 GB,,"[3, 1600]","[2, 2]",,Green,13.75,11.0
Mushkin 991395 1 GB,,"[2, 533]","[1, 1]",,Green,15.009,4.0
Samsung MV-3T4G4/US 4 GB,,"[3, 1333]","[1, 4]",,Black,13.503,9.0
Mushkin Essentials 4 GB,,"[2, 667]","[1, 4]",,Green,14.993,5.0
Patriot Signature 4 GB,1029.0,"[3, 1333]","[1, 4]",2.572,Blue,13.503,9.0
Patriot Signature 2 GB,,"[3, 1600]","[1, 2]",,Green,13.75,11.0
Patriot Signature 4 GB,,"[2, 800]","[1, 4]",,Green,15.0,6.0
Samsung MV-2S2G4/US 2 GB,,"[2, 800]","[1, 2]",,Black,15.0,6.0
Mushkin Essentials 1 GB,,"[2, 667]","[1, 1]",,Green,14.993,5.0
PNY Optima 8 GB,,"[3, 1066]","[2, 4]",,Green,13.133,7.0
Mushkin Essentials 2 GB,,"[2, 667]","[2, 1]",,Green,14.993,5.0
Wintec AMPO 1 GB,,"[2, 667]","[1, 1]",,Green,14.993,5.0
PNY Optima 4 GB,,"[3, 1066]","[1, 4]",,Green,13.133,7.0
Wintec 3AMD31333N-8G2K-R 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
Patriot Signature 4 GB,,"[3, 1600]","[1, 4]",,Green,13.75,11.0
Mushkin Essentials 2 GB,,"[2, 667]","[1, 2]",,Green,11.994,4.0
Mushkin Essentials 4 GB,2355.0,"[3, 1066]","[2, 2]",5.888,Green,13.133,7.0
Patriot PSD22G8002S 2 GB,,"[2, 800]","[1, 2]",,Green,15.0,6.0
Mushkin Essentials 4 GB,5199.0,"[2, 667]","[2, 2]",12.998,Green,11.994,4.0
Patriot PSD24G667SK 4 GB,,"[2, 667]","[2, 2]",,Blue,14.993,5.0
Transcend JM1333KSN-4G 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Samsung MV-2S1G4 1 GB,1698.0,"[2, 800]","[1, 1]",16.98,Black,15.0,6.0
Mushkin Essentials 2 GB,,"[2, 667]","[2, 1]",,Green,11.994,4.0
Mushkin Redline 8 GB,,"[3, 1600]","[2, 4]",,Red,8.75,7.0
G.Skill Sniper Gaming 12 GB,,"[3, 1600]","[3, 4]",,Black / Red,8.75,7.0
Mushkin Blackline 12 GB,,"[3, 2000]","[3, 4]",,Black,9.0,9.0
Kingston KVR1333D3SOK2/4GR 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
ADATA Gaming 2 GB,,"[3, 1600]","[1, 2]",,Black / Silver,11.25,9.0
Wintec One 12 GB,,"[3, 1600]","[3, 4]",,Black / Silver,11.25,9.0
G.Skill Ripjaws 24 GB,,"[3, 1600]","[6, 4]",,Black / Blue,8.75,7.0
Patriot Signature 4 GB,,"[3, 1066]","[1, 4]",,Green,13.133,7.0
G.Skill F2-5300CL5D-4GBSK 4 GB,,"[2, 667]","[2, 2]",,Black / Silver,14.993,5.0
Crucial CT2KIT51264AC667 8 GB,,"[2, 667]","[2, 4]",,Green,14.993,5.0
Kingston HyperX 4 GB,,"[3, 1866]","[2, 2]",,Blue / Silver,9.646,9.0
Wintec AMPX 6 GB,,"[3, 1600]","[3, 2]",,Black / Silver,10.0,8.0
G.Skill F2-6400CL5S-1GBSK 1 GB,,"[2, 800]","[1, 1]",,Blue / Silver,12.5,5.0
Wintec AMPO 2 GB,,"[2, 800]","[1, 2]",,Green,15.0,6.0
Wintec AMPO 2 GB,,"[2, 667]","[1, 2]",,Green,14.993,5.0
Wintec AMPO 4 GB,,"[2, 800]","[2, 2]",,Green,12.5,5.0
Transcend aXeRAM 8 GB,,"[3, 2000]","[2, 4]",,Black / White,9.0,9.0
Mushkin Silverline 4 GB,,"[3, 1600]","[1, 4]",,Gray / Silver,11.25,9.0
Mushkin Radioactive 8 GB,,"[3, 1600]","[2, 4]",,Black / Yellow,11.25,9.0
Mushkin Radioactive 12 GB,,"[3, 1600]","[3, 4]",,Black / Yellow,11.25,9.0
Mushkin Silverline 8 GB,,"[3, 1600]","[2, 4]",,Gray / Silver,11.25,9.0
Mushkin Silverline 12 GB,,"[3, 1600]","[3, 4]",,Gray / Silver,11.25,9.0
Crucial Ballistix Tracer 2 GB,,"[3, 1333]","[2, 1]",,Green / Silver,10.503,7.0
Mushkin Silverline 4 GB,,"[2, 800]","[2, 2]",,Silver,12.5,5.0
Mushkin Radioactive 12 GB,,"[3, 1600]","[3, 4]",,Black / Yellow,8.75,7.0
Mushkin 991555 2 GB,,"[2, 667]","[1, 2]",,Silver,14.993,5.0
Mushkin Redline 8 GB,,"[3, 1866]","[2, 4]",,Red,9.646,9.0
Mushkin Redline 8 GB,,"[3, 1866]","[2, 4]",,Red,9.646,9.0
Patriot Gamer 2 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
Patriot Gamer 2 8 GB,,"[3, 1333]","[2, 4]",,Green,10.503,7.0
Patriot Gamer 2 8 GB,,"[3, 1600]","[2, 4]",,Green,11.25,9.0
Patriot Gamer 2 4 GB,,"[3, 1600]","[2, 2]",,Green,10.0,8.0
Patriot Gamer 2 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
Patriot Gamer 2 4 GB,,"[3, 1333]","[2, 2]",,Green,10.503,7.0
Patriot Gamer 2 4 GB,,"[3, 1600]","[2, 2]",,Green,11.25,9.0
Samsung MV-3T2G4D/US 4 GB,,"[3, 1333]","[2, 2]",,Black,13.503,9.0
G.Skill F3-12800CL9S-4GBSQ 4 GB,1287.0,"[3, 1600]","[1, 4]",3.217,Green,11.25,9.0
PNY MN4096SD3-1333 4 GB,2995.0,"[3, 1333]","[1, 4]",7.487,Green,13.503,9.0
PNY MN8192KD3-1333 8 GB,16791.0,"[3, 1333]","[2, 4]",20.989,Green,13.503,9.0
Wintec AMPO 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Wintec One 8 GB,,"[3, 1600]","[2, 4]",,Black,11.25,9.0
Mushkin Ridgeback 12 GB,,"[3, 2000]","[3, 4]",,Black,9.0,9.0
Corsair Vengeance 4 GB,,"[3, 1600]","[2, 2]",,Black / Blue,11.25,9.0
Mushkin 991647 4 GB,1464.0,"[3, 1333]","[1, 4]",3.66,Green,13.503,9.0
Mushkin Essentials 2 GB,1464.0,"[3, 1333]","[1, 2]",7.32,Green,13.503,9.0
Patriot PSD38G1333SK 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
G.Skill Ripjaws X 4 GB,,"[3, 1866]","[2, 2]",,Black / Blue,9.646,9.0
Mushkin Silverline 2 GB,,"[3, 1333]","[1, 2]",,Gray / Silver,13.503,9.0
Samsung MV-3T2G4/US 2 GB,,"[3, 1333]","[1, 2]",,Black,13.503,9.0
Samsung MV-3T4G4D/US 8 GB,,"[3, 1333]","[2, 4]",,Black,13.503,9.0
ADATA Supreme 2 GB,,"[2, 800]","[1, 2]",,Green,15.0,6.0
Kingston KHX1866C9D3K3/12GX 12 GB,,"[3, 1866]","[3, 4]",,Blue / Silver,9.646,9.0
Transcend JetRam 2 GB,3908.0,"[3, 1600]","[1, 2]",19.54,Green,13.75,11.0
Transcend JetRam 4 GB,,"[3, 1600]","[1, 4]",,Green,13.75,11.0
Mushkin Blackline 6 GB,,"[3, 1600]","[3, 2]",,Black / Silver,8.75,7.0
Wintec AMPO 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
Mushkin Redline 6 GB,,"[3, 1600]","[3, 2]",,Red / Silver,8.75,7.0
Mushkin Blackline 4 GB,,"[3, 1600]","[2, 2]",,Black / Silver,10.0,8.0
Mushkin Blackline 6 GB,,"[3, 1600]","[3, 2]",,Black / Silver,10.0,8.0
Mushkin Blackline 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,10.0,8.0
Mushkin Blackline 12 GB,,"[3, 1600]","[3, 4]",,Black / Red,10.0,8.0
Mushkin Redline 4 GB,,"[3, 1600]","[2, 2]",,Red / Silver,8.75,7.0
Wintec One 8 GB,,"[3, 1333]","[2, 4]",,Black / Silver,13.503,9.0
Patriot Extreme Performance 16 GB,,"[3, 1600]","[4, 4]",,Black / Blue,11.25,9.0
ADATA XPG Gaming 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,11.25,9.0
Wintec One 6 GB,,"[3, 1866]","[3, 2]",,Black / Silver,9.646,9.0
Wintec One 4 GB,,"[3, 1866]","[2, 2]",,Black / Silver,9.646,9.0
Wintec Value 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
Kingston Value 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
Crucial Ballistix Elite 2 GB,,"[3, 1600]","[1, 2]",,Black / Silver,10.0,8.0
Samsung MV-3T2G3D/US 4 GB,,"[3, 1600]","[2, 2]",,Black,13.75,11.0
Samsung MV-3T2G3/US 2 GB,,"[3, 1600]","[1, 2]",,Black,13.75,11.0
Samsung MV-3T4G3/US 4 GB,,"[3, 1600]","[1, 4]",,Black,13.75,11.0
Crucial Ballistix Elite 6 GB,,"[3, 1600]","[3, 2]",,Black / Silver,10.0,8.0
Crucial Ballistix Elite 4 GB,,"[3, 2000]","[1, 4]",,Black / Silver,9.0,9.0
Crucial CT51264BD1339 4 GB,2635.0,"[3, 1333]","[1, 4]",6.588,Green,13.503,9.0
Crucial Ballistix 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,12.5,10.0
Crucial Ballistix 4 GB,,"[3, 1600]","[1, 4]",,Black / Red,12.5,10.0
Crucial CT25664BD1339 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
Crucial CT25664BD160B 2 GB,,"[3, 1600]","[1, 2]",,Green,13.75,11.0
Crucial CT2KIT25664BD1339 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
Crucial CT3KIT25664BD1339 6 GB,,"[3, 1333]","[3, 2]",,Green,13.503,9.0
Crucial CT3KIT25664BD160B 6 GB,,"[3, 1600]","[3, 2]",,Green,13.75,11.0
Crucial CT3KIT51264BD1339 12 GB,,"[3, 1333]","[3, 4]",,Green,13.503,9.0
Wintec One 4 GB,,"[3, 1600]","[2, 2]",,Black / Silver,11.25,9.0
Patriot Gamer 2 8 GB,,"[3, 1333]","[1, 8]",,Black / Blue,13.503,9.0
"Patriot Gamer 2 Series, Division 2 Editi 16 GB",,"[3, 1333]","[4, 4]",,Black / Blue,13.503,9.0
Patriot Signature 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
G.Skill F3-12800CL9S-4GBSK 4 GB,,"[3, 1600]","[1, 4]",,Black / White,11.25,9.0
G.Skill F3-12800CL9D-8GBSK 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,11.25,9.0
Wintec 3VH13339S9-8GK 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
ADATA XPG Gaming 8 GB,,"[3, 1600]","[2, 4]",,Green,11.25,9.0
Kingston T1 8 GB,,"[3, 1866]","[2, 4]",,Blue,9.646,9.0
Crucial CT2KIT25664BD160B 4 GB,,"[3, 1600]","[2, 2]",,Green,13.75,11.0
Mushkin Essentials 12 GB,,"[3, 1333]","[3, 4]",,Green,13.503,9.0
GeIL EVO CORSA 8 GB,,"[3, 1866]","[2, 4]",,Black / Yellow,9.646,9.0
GeIL Enhance CORSA 4 GB,,"[3, 1333]","[2, 2]",,Black / Orange,13.503,9.0
GeIL Enhance CORSA 8 GB,,"[3, 1333]","[2, 4]",,Black / Orange,13.503,9.0
GeIL Value PLUS 2 GB,,"[3, 1333]","[1, 2]",,Black / Silver,13.503,9.0
GeIL Value PLUS 2 GB,,"[3, 1600]","[1, 2]",,Black / Silver,11.25,9.0
GeIL Value PLUS 4 GB,,"[3, 1333]","[2, 2]",,Black / Silver,13.503,9.0
GeIL EVO CORSA 16 GB,,"[3, 1866]","[4, 4]",,Black / Yellow,9.646,9.0
GeIL Enhance CORSA 16 GB,,"[3, 1333]","[4, 4]",,Black / Orange,13.503,9.0
GeIL Enhance CORSA 16 GB,,"[3, 1600]","[4, 4]",,Black / Orange,11.25,9.0
GeIL Enhance CORSA 4 GB,,"[3, 1600]","[2, 2]",,Black / Orange,11.25,9.0
GeIL Enhance CORSA 8 GB,,"[3, 1600]","[2, 4]",,Black / Orange,11.25,9.0
GeIL Evo Two 8 GB,,"[3, 1866]","[2, 4]",,Black / Red,9.646,9.0
GeIL Black Dragon 8 GB,,"[3, 1333]","[2, 4]",,Black / Gold,13.503,9.0
G.Skill Sniper 8 GB,,"[3, 1600]","[2, 4]",,Black / White,11.25,9.0
Mushkin Blackline 8 GB,,"[3, 2133]","[2, 4]",,Black,9.376,10.0
GeIL Black Dragon 8 GB,,"[3, 1600]","[2, 4]",,Black / Gold,11.25,9.0
Crucial CT3KIT51264BD160B 12 GB,,"[3, 1600]","[3, 4]",,Green,13.75,11.0
GeIL Pristine 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
GeIL Pristine 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
GeIL Pristine 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
GeIL GS38GB1333C9DC 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
GeIL GS34GB1333C9DC 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
GeIL GS34GB1066C7DC 4 GB,,"[3, 1066]","[2, 2]",,Green,13.133,7.0
GeIL GS38GB1066C7DC 8 GB,,"[3, 1066]","[2, 4]",,Green,13.133,7.0
Corsair CMSO16GX3M2A1333C9 16 GB,7498.999999999999,"[3, 1333]","[2, 8]",4.687,Green,13.503,9.0
Crucial CT2KIT102464BF1339 16 GB,6998.0,"[3, 1333]","[2, 8]",4.374,Green,13.503,9.0
Crucial Ballistix Elite 8 GB,,"[3, 1866]","[2, 4]",,Black / Silver,9.646,9.0
Crucial Ballistix 4 GB,,"[3, 1600]","[2, 2]",,Black / Yellow,10.0,8.0
